,tensile strength,PymatgenData mean X,PymatgenData std_dev X,PymatgenData std_dev row,PymatgenData avg_dev group,PymatgenData mean atomic_mass,PymatgenData std_dev atomic_mass,PymatgenData mean atomic_radius,PymatgenData std_dev atomic_radius,PymatgenData avg_dev atomic_radius,PymatgenData mean velocity_of_sound,PymatgenData std_dev velocity_of_sound,PymatgenData avg_dev velocity_of_sound,PymatgenData mean thermal_conductivity,PymatgenData mean melting_point,PymatgenData std_dev melting_point,PymatgenData avg_dev melting_point,PymatgenData mean average_ionic_radius,PymatgenData std_dev average_ionic_radius,PymatgenData avg_dev average_ionic_radius
79,1820.7,1.8242594187229257,0.10732948648898291,0.18934572634455696,0.6456232527658203,55.965017509355306,6.819954924468991,1.3888621805773078,0.04065049663099279,0.018412579257009606,5007.041180128351,626.8125566228791,208.06482779653874,85.43855912365882,1836.9520300762113,247.9822254884403,86.41764021776277,0.8390409509808394,0.07717451600028091,0.037849754303986384
80,1768.7,1.8222786708295362,0.1378293209762697,0.41281263176607863,0.7603325702492019,56.33197243343795,19.05162012529466,1.3870288136322302,0.05260305905802225,0.022618956548112745,5043.659460340867,656.16604928305,247.5678226826581,91.2773393382158,1840.8494594505373,423.29351542646947,136.06879873123196,0.8386984097131842,0.08436281335911877,0.040629314411907896
81,1331.5,1.8547447915792235,0.07993144315904255,0.20780947158294172,0.651030283877216,57.4009980721416,8.066838106047872,1.3857901593446171,0.04162786332635354,0.021912391213208177,4918.648624772248,506.8777455406065,75.0224143142627,85.70601533724918,1813.4150032059201,228.97975274309573,42.5745793561708,0.8219092154676712,0.06779835110088331,0.04205495255718622
82,1329.8,1.8159851175222321,0.10290684716267036,0.27726404761556733,0.760842049071219,54.64081933338939,7.9662334044092535,1.3821775430635723,0.08567993925189485,0.029713176480189396,4963.648798215759,1080.2970672260985,310.6275893136801,86.78118201637074,1854.7176696683798,215.6722059883037,99.05911416453853,0.8413058482674509,0.10923253507564372,0.044206373670844644
83,1856.2,1.8281871424693548,0.10241579801461326,0.1643976386546858,0.6484666410722466,56.11757730150766,6.099240116087523,1.3886169503907444,0.039555166111917145,0.01844739643015547,4992.4976120448555,610.8939303331146,185.70803666437183,85.07227197503845,1831.6201762055848,224.1113324757351,74.23816401572495,0.837207638109157,0.07622812369740628,0.03842595189541737
84,1800.2,1.8221495026372119,0.15047430278928262,0.3255110380899184,0.6159651978503696,55.72552958731679,9.295903879685223,1.3866457042125435,0.10120087920065969,0.023898933616758447,5185.617441374747,1955.8589655819987,507.22348278562225,86.18058636244628,1892.1501056283837,371.3097698793841,148.1713825701956,0.8472002140881816,0.10368584046818333,0.03528351896235123
85,2232.4,1.837834934844544,0.16362600303241653,0.39625824448598634,0.5705582905141108,55.75477752821969,10.484954151004708,1.379716158013106,0.1283289901442165,0.033437583258127075,5208.714631002417,2462.6264680648355,589.6856705324932,86.49058923412466,1883.636761857333,421.76272234297755,144.87063279646415,0.8347472898976961,0.118627112502718,0.04471419415924382
86,1817.2,1.8191106174331995,0.11232246207085757,0.21291059240618157,0.6297223159910681,55.8745587466957,8.861503366531732,1.390159044054951,0.03534085056624571,0.016872572056975264,5030.492469727795,515.4741039926668,235.07653635531028,86.06781941992976,1843.9175093022297,271.01345873034745,99.76799316145272,0.843384531240918,0.07732467067121333,0.03564851746643094
87,1789.4,1.8246193078921638,0.14181163835957586,0.3318631425132824,0.568033730587619,55.45886513094296,9.279284360996874,1.3837350698708395,0.10446230040950256,0.027883338466018724,5123.850385179309,1904.6075969006436,468.9412462626991,86.59792951810114,1878.6660749627997,348.86420955486903,132.0360210154646,0.8426144557824661,0.10855275168954881,0.03969918675786913
88,1700.3,1.832411189553776,0.12467331257782584,0.2634204257399798,0.5625603807747523,57.181148935874084,10.567867582873422,1.3928533432124095,0.0378041393368123,0.015179138507999183,5057.608453609585,695.6955869071783,282.6503988611307,86.31083413700819,1878.003238617189,323.88094960477304,135.61290520781893,0.8433178464480237,0.073742614418583,0.03411325609371727
89,1198.9,1.859772810272551,0.11189932049339381,0.3112060991809929,0.7499362570034928,57.83781643392209,11.47464477011404,1.3867015017980386,0.05780448491947036,0.023062886694306728,4974.677853972926,923.6364767662034,140.76714237743937,86.0970337640737,1833.1261164658438,334.34110237060173,85.93241110692757,0.8205001725635522,0.0763252529010677,0.04445039659207563
90,1610.8,1.820260127556102,0.1407961039464819,0.2906618542635715,0.6081495286566042,55.84766474161992,8.745021350724514,1.388612049056343,0.08750211869809259,0.02063935859365617,5147.986581682655,1695.7406119310804,446.29140752067065,85.99126728219011,1886.44845637295,344.2620476633446,139.20647865571652,0.8487166239711105,0.09557744454536651,0.032640899568373835
91,1727.5,1.8247732744342349,0.14074043326172034,0.34716488377397076,0.5850213772886511,55.45161491579827,10.082861624097204,1.3833540618999953,0.10455316205222337,0.029002316873903634,5101.192317144073,1842.1119618050582,457.3862381136402,86.90573926559937,1880.0523328778045,348.701377099102,134.65269128945138,0.8419209978548845,0.11030461103638188,0.04084196494339866
92,1772.2,1.8249250792431084,0.1485170095919285,0.3564989209183722,0.5988601121577616,55.459507742713235,10.113846880026877,1.3832692484711677,0.10968081028296946,0.029176786036246394,5137.237147007972,1998.4206540099417,495.74329944933186,86.4887046553325,1885.702972406989,368.73013776602755,142.14733207056514,0.8421742094366,0.11189214664884806,0.040488928825764214
93,1639.8,1.842937681283096,0.12570676161269578,0.2776749714304821,0.7989268604481541,55.84550803840349,6.884934433449237,1.3786217427567546,0.0973990671265483,0.02971759880827827,4996.869060794871,1777.114537044126,224.9186817369627,81.91791440391583,1825.768088692797,297.6450880319073,67.59309495483825,0.8176678764128114,0.09734158106967837,0.04831804220107464
94,1759.4,1.8260464716540101,0.147579648032114,0.3656272880510329,0.5886983511151699,55.39242496757878,10.359878924158803,1.3824679484296756,0.11212261619882628,0.030515656194958756,5127.768217354069,2012.4111877919113,495.93559101933016,86.88691764277928,1883.4587949269132,368.16166958803166,139.87078242674397,0.8413199205918536,0.11446149414104338,0.0416949042509658
95,1281.5,1.8108355906907516,0.10456723275414688,0.2671514673870826,0.6950634875526175,54.5733436264572,7.738636373586426,1.3842699215960084,0.08196981760034858,0.027041262161627215,4984.605780368794,1015.5585507448691,327.91735963376783,86.49544194523523,1862.4478470912102,218.03937611829608,107.06435574539019,0.8460842261065221,0.1075541551325196,0.039901769128352374
96,1741.8,1.825400567321748,0.14438618780192966,0.3558819824891908,0.5806490464380414,55.43265109920597,10.200048055101485,1.383102744386482,0.10829250769624903,0.029481903684203063,5115.512772732587,1931.6351168793722,475.5508942171829,86.83215529308794,1881.628280879219,359.13094655735955,136.9214932714419,0.8418131540111685,0.1121771812733526,0.04089519492422842
97,1998.1,1.8354642624738386,0.14453744374945432,0.3415575880164398,0.5655912545781908,56.124705471617595,11.35226108326928,1.3833593746252695,0.10436130345988141,0.027321487401760602,5127.421952069633,1990.871460276505,439.88066521704656,85.8871498715323,1868.3968090124056,371.35897755604077,122.56013546290741,0.8363679146234682,0.10427456974637998,0.04137850296559041
98,1767.4,1.8256144898703868,0.14853258164187327,0.3556729917521551,0.5784105505128119,55.51660670509024,10.093497238994225,1.3838000169951559,0.10945109646533942,0.028440625433213525,5141.654758393858,2005.68903234177,494.4353015772338,86.59518417251081,1884.581191350465,370.41914885154125,140.48466413306508,0.8427886027482167,0.11144023292981366,0.039540227678568296
99,1809.9,1.8264297286087636,0.15140054541018505,0.3662990645671136,0.5768635146187803,55.4661589740014,10.271690886394062,1.3830468176116968,0.11354197747654816,0.029651088491920857,5151.250448487635,2084.311466480881,513.0042534805475,86.65705942023915,1885.7915689221802,378.7055564181757,142.68091999401267,0.8420790812374759,0.11403605674528428,0.04050834408944742
100,1378.0,1.8515900270603323,0.11891243460876631,0.28200882073474876,0.7512338520436933,57.414909384831965,10.614389973191075,1.3875106634191865,0.05278065733068911,0.02159153480218532,4948.308338178749,822.0553474979146,120.13964404550197,84.42482662005463,1827.8049980908354,304.19198162570206,73.31423285824563,0.8227765085016995,0.07405960004069916,0.042629506703436376
101,1732.4,1.8247720576252242,0.1452163061006625,0.34368558736603544,0.5776539721464354,55.529918660171745,9.840991156596374,1.384449407960711,0.10539609827357475,0.027340288077196725,5130.6519580838385,1922.6422197012512,474.5121632106636,86.5364294876858,1882.5650673224106,360.19705843442694,137.12925474780957,0.8434542782166403,0.10910475512246495,0.03865176172450148
102,1809.3,1.8204035319417384,0.14524707345891733,0.30335879198955845,0.5881802371213042,55.52458057372178,8.163478035028769,1.3866992320866027,0.09979742375121212,0.02324227354702321,5168.960872507981,1930.0245273324874,483.66038452385936,85.74424794774869,1883.7247778689775,353.08717909314373,135.71360713673107,0.8476175630988336,0.10298362616470132,0.034133259107205764
103,1727.5,1.8215566580999354,0.15207821347308764,0.33042681211900826,0.607838784196039,55.701204946452236,9.424939585822722,1.3871099160021216,0.10260830092396407,0.023356764142905818,5184.730706560612,1985.1465749209804,506.8988311290273,86.0609487899146,1892.691453957432,376.14970336065994,147.66624167542176,0.8481715838528746,0.10408525167005558,0.03360924205995969
104,1774.1,1.8252912021435914,0.1489844003970254,0.34923890725368373,0.5770267201348949,55.58411251948904,9.917676913840166,1.3845607665617317,0.10775528937658217,0.02723627593060003,5149.6090263423175,1999.662159635867,493.48783668331316,86.42876904340632,1885.2224070645805,371.3127106582038,140.82253287273278,0.84365338927425,0.10959682399096599,0.0383098639051688
105,1429.7,1.8523749189350995,0.10655318052566602,0.28580091573249894,0.737415584255022,57.383923592250106,10.721726526454415,1.3870659238477179,0.04542748042028574,0.021926082149076372,4940.590922852228,549.406682726194,97.25358751900185,85.8831200716993,1820.9119131436494,304.40724408389207,68.53183985504239,0.822350115059966,0.07136047277068631,0.042667246758512654
106,1272.2,1.8494685964334436,0.0719940972820127,0.1468961692614742,0.6405234109882532,56.816883719324906,5.3175388115735664,1.3850446609914784,0.04632182477386068,0.021786749546950018,4905.80111241267,636.9416451191996,63.83401501473406,84.69737841040568,1800.9684085767353,159.68875146741985,31.406618184913928,0.8231319306512326,0.07040823926048939,0.04138126959507276
107,2404.6,1.8516742120000855,0.11260864290887587,0.2715190418385422,0.7255227027909104,57.49016652345917,10.531786689313515,1.3880753814659303,0.0445210311778755,0.02083770667694772,4934.147176652606,575.0516648901362,101.26131911088859,84.61243893490045,1826.6319414659067,292.80044550114144,70.0169202257421,0.8233779804867021,0.07094328164389846,0.041816034243784564
108,1770.2,1.8251662219679816,0.1475940652833785,0.3413500225302759,0.567357145107716,55.645318800412035,9.748251411338732,1.3852730896624557,0.1051495946257573,0.02607766698605931,5145.349675176613,1961.9314986775166,480.0447334176407,86.27701974542168,1883.7325226716323,367.7360583886695,138.31953004160167,0.8441659474482162,0.107480816430929,0.03716220723019235
109,1894.8,1.8240504758328515,0.1702473903396228,0.3696306711629013,0.679390412960864,56.29141226931142,11.90036809946967,1.3897963166392244,0.09881903268677397,0.020937795156627855,5179.471228275266,1793.6543989954948,490.2174448606184,86.12105215166048,1908.794976267108,411.9469380105925,171.85038565885083,0.850196107902447,0.0973767830900144,0.03089016517454093
110,1176.2,1.8478374562747486,0.06461754922518753,0.10130026766483931,0.6390297982151604,56.60955881488603,3.304490239998925,1.384643963773655,0.0460471569759178,0.021738140674021415,4898.7029365954995,623.784592488919,62.29254421405941,84.407411328195,1795.0098155384942,109.04595702055286,28.25368569523391,0.8232639015717481,0.07078278830668437,0.041346941965324055
111,1818.8,1.8251331832686177,0.14833130260951177,0.3259522633144541,0.5601013100852794,55.82560548646929,9.356892241160525,1.386815871393672,0.10086426612182377,0.02355916980670335,5161.6315787894755,1944.1695815638682,476.4072804381957,85.94164735858435,1884.573916409087,369.6972799440868,138.77402331450284,0.8455558844401689,0.10289297385471945,0.034871219659062314
112,1478.0,1.8150477486874959,0.1222197711575606,0.19128298679544198,0.6712669030369772,56.104203419701896,7.9518464131799576,1.3943737893776122,0.027994470037231857,0.011399072034160896,5080.44843793951,591.4603773797751,298.6596393231573,84.73371128959266,1874.9610636231703,279.81528563362133,125.96192221631594,0.8519656476332119,0.07475819938499706,0.027873385105199506
113,1347.0,1.814905450300368,0.12159401069845271,0.19025236221938321,0.6690626291357555,56.07259193270679,7.864954145740638,1.394240013021755,0.028291976613052005,0.011558682509926185,5079.907715909775,589.4232868301166,297.3862072138218,84.78282064172136,1873.8151725642495,278.7137071232448,125.04540657077389,0.8518385926932862,0.07499923330102215,0.02807748875003338
114,1212.6,1.8153687418007027,0.10499370792437275,0.29073705489505824,0.7690082485129862,54.516644517814164,8.294835580405476,1.382469623168009,0.08930016091700957,0.02980850645128216,4963.472209849227,1116.0882151908945,310.6150835630912,86.49885039612086,1854.7451633780486,221.01229206468435,99.00188023218726,0.8419717242778395,0.11278129321161383,0.04343101353957504
115,1374.2,1.8008075453600254,0.1412210484909572,0.3032265341476897,0.71849199379894,54.89299903831054,9.34711776539449,1.3905977668402598,0.07146393161755073,0.01790643227646571,5126.81434149819,1213.2950422511658,373.316713258275,85.70174863452486,1862.387047741535,350.7258604714501,138.60304368977893,0.8490431781631486,0.10285047198338099,0.03634599565981504
116,1730.5,1.8242372898301644,0.1469014509607332,0.31949271035408494,0.5635101985916795,55.82234679914037,9.224771966976673,1.3872382906270024,0.09863718875355651,0.02288294773433658,5157.032902320828,1902.7646693927013,468.0521439797828,85.90720543729621,1884.2624705884705,364.9890159948647,137.7177374425199,0.8462431892992389,0.1015431711928031,0.03410449152269647
117,1640.2,1.8248291332378797,0.14294674123924864,0.3054532317774752,0.5302430732407015,55.639695434479314,8.206529592027987,1.3860471475879281,0.10056678468544178,0.023999989449365825,5149.353997856292,1935.7836229534225,459.0296719901863,85.60619535743142,1875.3974458773607,350.86556408181923,126.47453321027838,0.8444133139559687,0.1032433371289643,0.035835198618167974
118,1521.4,1.8499787374770835,0.11235267628985382,0.3300555982432347,0.7691771292704151,57.117573601685386,11.889054344943897,1.3863999594047294,0.04962583639498449,0.023253794859541307,4943.8979758858095,554.9708309924985,102.46498314784631,87.7106159132461,1813.220044864773,337.12302103280086,70.12893725364015,0.8222442152155941,0.07332376028203846,0.04311238359564015
119,1719.1,1.8497991184662774,0.11261114117673623,0.33157541745227115,0.7693953960392784,57.10254057863956,11.929233444870771,1.3863997259138827,0.04978142116822787,0.023274380948836517,4943.90939564611,555.0225256877754,102.47569419642399,87.7572310704902,1812.953790699964,338.2898238898471,70.12503536806533,0.8223037061434308,0.07340704833849167,0.04307513124611635
120,1178.2,1.8109329506147351,0.10803673429392811,0.29289869766854304,0.7124094997876225,54.39889853368696,8.328225153915744,1.3835062950086516,0.0896353152312231,0.02869730840106968,4979.480804845529,1137.5951248604827,336.07648718929516,86.50567054987589,1862.1946662897108,229.91394786622473,107.05639678085322,0.8456398810000199,0.11295395947863462,0.040285455519514256
121,1721.7,1.8253677623786129,0.1536455627579264,0.36270072713432366,0.5751833095001702,55.515797914866525,10.163077713705933,1.3844968338139667,0.11271164840674365,0.027624086384542806,5163.864626180134,2100.3261320703973,512.2859087273148,86.26386429631702,1887.3651204650068,384.08366355823784,143.3857744261749,0.8440857685727089,0.11261912988058727,0.037762066003312174
122,1798.3,1.8340005439733456,0.1484069371236484,0.33876059861663826,0.5807899675347055,55.75112248177538,8.972210346417755,1.3832551204990955,0.11137249673556637,0.027905091707012532,5154.773726087422,2129.8873562777953,473.2866461103201,85.36569288104883,1868.7188351770762,373.1292086320921,122.53767765513956,0.8372121082733612,0.10961595956494447,0.041432625304373805
123,1226.4,1.8548886155323199,0.10997968611585877,0.28155373787109816,0.7255557914264003,57.586979040219404,10.732484909842572,1.3880346329438,0.048785386051759576,0.020982004550778654,4952.238720291223,710.211654335086,108.93961275867939,84.95273498247349,1827.4170026452246,305.83941349428034,71.89051593877232,0.8230586391509944,0.07335938233447274,0.04227185011869778
124,1178.2,1.8559387047899065,0.10710870724341957,0.28172954238225206,0.7233529769638568,57.6199406319547,10.710902093758763,1.3878846201927164,0.048902158796337594,0.021133917674912073,4954.228889455603,707.7875838906976,108.10999797015985,85.17775410909925,1826.8579551261853,305.9521447561724,71.25317884927176,0.8227802821573167,0.07355804978516853,0.04249816647250942
125,1925.8,1.8342076383790893,0.1486318117599239,0.34229982225778904,0.5577239261167232,55.86134268955893,9.342281907025578,1.3837664813699864,0.10996601957082706,0.027399992601422823,5149.411663617955,2102.497878721618,467.5920574855408,85.514725689526,1870.682870468408,376.3343466337316,124.8366113465432,0.8376627434371692,0.1082069129286493,0.040568246579107105
126,1970.0,1.8491072143582332,0.12877847818882934,0.32314208092704105,0.6590845008758675,56.237222278580674,8.548830633582087,1.3809842341970808,0.10684860262437051,0.02917680619595412,5071.571836404363,2009.7126318471858,345.953961831926,85.41097272689552,1836.0021362490497,340.8199047624203,77.88822427271005,0.825712988637498,0.10405389562736773,0.045476618950922996
127,1198.9,1.8515306747506046,0.10978552429327137,0.3115571335179942,0.7277477568247158,57.30888902451394,11.477927605048464,1.3873462297107724,0.04749973639566611,0.022011394107873956,4943.182098525596,560.2315561488957,101.09245340759541,86.73533393598834,1818.8675666088313,324.551929713989,69.86569007413455,0.8233119957185423,0.07210844538761223,0.04193808043039048
128,1688.1,1.8299300413462558,0.13307185950375613,0.28376377026567856,0.5108620872673864,55.976766156314675,8.200114927455177,1.3866686473556002,0.08951442038063714,0.02268503823630821,5091.901168126061,1703.679191196343,369.2633027713875,85.07920683967218,1862.6356277397736,328.51411419017734,110.42889998272857,0.8403159384006743,0.09607524736518873,0.036681096844298135
129,1668.7,1.8293723610076533,0.14599986935490514,0.32853523269951507,0.4989770579102138,55.93023138130891,9.39482793326154,1.3862465942438347,0.10188728654601302,0.024207995654486978,5141.628823820546,1954.9421920180548,450.42069088890736,85.76089826975088,1876.1314602782593,368.2418680819017,129.0546344788962,0.8425247722413584,0.10317568415587243,0.0362089250521089
130,1954.6,1.8493206987829534,0.1311919752131955,0.3292199428627547,0.6602696440485526,56.216792142924845,8.655048850988502,1.3808480329544797,0.10931396146401484,0.029496902963135008,5079.930031719686,2060.995185503251,359.86695420662244,85.32186518758105,1837.802389859698,347.01935687567834,80.32743524624104,0.82579923862753,0.10567791111351625,0.045641181916072644
131,1164.4,1.8509810188930973,0.11409827946048216,0.35241622070963047,0.770956469313232,57.06893289515136,12.321093141854817,1.385812425179195,0.05949949120089117,0.02427047919234399,4959.148685504089,824.6858505455348,120.67911083735761,88.14847768102258,1813.7072835084693,356.66483551628227,73.23291427318581,0.8220085362808606,0.0779854571066022,0.04363452629888401
132,1281.5,1.8557568842628576,0.11045684345429836,0.28973003138455117,0.7184087369928144,57.58272666024082,10.849386442558377,1.3878414656321372,0.05375142212881113,0.021316252582173564,4960.249943551142,833.8484865779205,118.1403460749825,85.05428481795491,1828.4104236561675,313.27885494762955,73.1168918513942,0.8230862130576363,0.07544109626973798,0.042354109482212174
133,1650.9,1.8276903494744277,0.1662098311434453,0.3823130492302946,0.6338125654272498,56.60507977424001,12.979606259286037,1.390370510115681,0.09186123231279583,0.020733944622679534,5113.921981248788,1535.0248208190583,423.01878187960597,86.30211233337329,1899.25214587517,406.6637879597944,165.11988072487108,0.8464355466090407,0.09743943861008957,0.03352502249895682
134,1925.4,1.8489543933984725,0.12926239667434394,0.3229730065409756,0.6558440737675161,56.23890564703294,8.540551535763436,1.3812080565416929,0.10708576998571297,0.028979802495907557,5073.1407671302695,2015.9097700273196,347.139261411597,85.28976278571268,1836.8057458671753,341.269094055272,78.44869900310836,0.8260881352883425,0.1043396565058575,0.045240707455065775
135,1991.2,1.8485702809943934,0.12758932097300457,0.317570839997561,0.6498090998187513,56.25679040065348,8.444156015588243,1.3815693843016377,0.1051426450556844,0.028485197064765138,5066.886408385557,1976.4528690905354,335.57961319232385,85.25281276359348,1835.9507515201183,336.30074156643866,76.70482769584555,0.8264310775097966,0.10316113117903564,0.044784000710429844
136,1933.4,1.8491796403742744,0.1314714277867394,0.33013196427945096,0.6555098628858427,56.21151776815944,8.677308560745573,1.3809461111374979,0.10960482225543852,0.02942478223353189,5079.724038627392,2066.6839700483533,359.7521849027162,85.29899891757304,1837.9341612041185,347.87388149414693,80.25344585984155,0.8260128041357208,0.10582118228665263,0.04541082119877016
137,1945.8,1.8491720740020448,0.13146164291755152,0.32989406387065434,0.6570369246523174,56.20847304975595,8.66463569879007,1.3809438735335948,0.10959055891020865,0.02942250316300623,5079.993420707274,2066.4000802219907,359.74880624950913,85.28764817782087,1837.864891284187,347.6863992506227,80.19883516914773,0.8259989317815004,0.10586303186249545,0.04545251516844637
138,2010.8,1.8493913826347257,0.1331816547797766,0.33538799855019535,0.6584087719461387,56.19026561392542,8.777194531306582,1.3807084105465064,0.11145563718519992,0.02980272785234405,5085.565870651991,2104.059873878655,370.25025394819494,85.30792148389337,1838.8576419259402,352.82531998547734,81.89623958215645,0.8258828327085423,0.10698215861451911,0.04566879592485418
139,1617.0,1.8092609373569108,0.13606185603881707,0.32989049628559775,0.6803612097204486,55.12246837659765,10.763336934199293,1.390317318416541,0.06429332656495088,0.018646977648794603,5100.33699948053,983.8742418060017,327.083478446251,87.73445239933825,1855.664371375659,365.7106092389248,135.36622890680908,0.8476839027105336,0.09641870976775044,0.03530189118020575
140,1991.9,1.8484717089315978,0.12773741757052243,0.31793469493139975,0.6474771758101531,56.253542251626804,8.453291827915338,1.3816213407370486,0.10525768303609018,0.02844448272164714,5066.913839326106,1978.789807193592,335.71816744238623,85.24254310433169,1836.068941696239,336.6895405129105,76.75387141908718,0.8265550593861908,0.1032223629010384,0.044669041359548675
141,2022.2,1.8491206488577276,0.1316451692269885,0.3311394006223214,0.6563600157710853,56.20434877662913,8.712779031587832,1.3809478749959399,0.10981466487897795,0.02946257923595906,5079.5768432152045,2068.680810387446,360.0791311537646,85.29690248393972,1838.0787951955347,348.33586079818804,80.4652226549606,0.8260594802908137,0.10604411591209614,0.04541868689739124
142,1801.8,1.8281934290478292,0.17177846119357348,0.380720349760175,0.6323460413856152,56.681647314438784,13.017239667786935,1.3909743235264065,0.09081580557504568,0.01981146448540169,5102.906360542375,1427.1226654909963,404.1718679065872,86.12008152514811,1897.2786042250323,408.62113938523237,164.02166346510194,0.8473539945035781,0.09337531951981787,0.03199499131700333
143,1109.3,1.8554078203803244,0.10456395740742262,0.282598187578877,0.7018846493853158,57.636452182815034,10.715744001017939,1.3882868705485378,0.04907117267238548,0.0206910273342138,4951.235834780923,715.7165148130496,104.53725429693864,85.0077320257388,1827.2463867572067,305.70953717436515,70.02714186812547,0.823640721169319,0.0737321941507674,0.04166551786842646
144,1635.0,1.8293194246201827,0.12300520497788427,0.286024830121434,0.5728456076573605,56.759807594986576,16.511027219727367,1.3894897960204329,0.04557091146682408,0.017184293780962152,4992.72532025282,646.4114467324713,183.07288669404525,84.89995455010568,1843.3380941068679,310.73637174766094,89.98432324792938,0.840562425002609,0.07684517036020867,0.03450236104767256
145,1447.6,1.8006414795219032,0.13378621777085162,0.3044236432175179,0.7037240314952408,54.34724589534722,8.43716113722765,1.3891697633497944,0.07711371034261051,0.019551628401367753,5130.053347491885,1299.733670616746,372.52369160790397,87.12350819616738,1854.118425373744,349.58101524706944,128.72397372798187,0.85168349344179,0.10270194094154117,0.03260370185618298
146,1229.8,1.836254308779776,0.13023426456723128,0.325038239181991,0.6626047948950425,56.76943181964978,11.85547188323182,1.3901656223397463,0.051198887914233666,0.019078620346772407,5007.497722300337,778.7152103859133,203.30265096972397,86.66552849182033,1843.079439944377,355.09777553793134,107.18568776236744,0.834588318431496,0.07854560603298369,0.03787816164568857
147,1205.8,1.8373610018850473,0.12815203894840418,0.30363097471594486,0.6202707416885495,56.951129536105654,11.367472309245548,1.3907302751057309,0.048906954511067115,0.01814256337901047,5006.374416539552,780.0526191304949,202.98586740416528,85.60917494271736,1850.3028076377147,341.71427855749437,109.2411263275798,0.8350966353685052,0.07691331832192862,0.037067837193981
148,1381.9,1.7938299490630378,0.14555111535629936,0.29832417812714124,0.7209554081550964,54.36717594979436,8.037275773222182,1.390527637929787,0.08163007079731845,0.01764288893223932,5148.848117419274,1436.411937264965,397.10729541678114,84.49652224599183,1858.6597508042732,353.1152005613629,133.75018075694558,0.8508119770026071,0.1109580344118013,0.035054962359271344
149,1164.4,1.8373800889842606,0.12574438056079038,0.27066711177639335,0.5678343224070775,57.14222374854421,10.737252541447656,1.3918130030613023,0.04049903879805328,0.016420605306551705,4996.820925050334,657.0544013418695,191.307236627789,84.27355655560216,1857.359899986451,320.04899071875286,109.63294682732241,0.8361560279361984,0.07288018959828949,0.03548505189446214
150,1178.2,1.8520884362511278,0.1088952278913994,0.315500871199723,0.6957444777443592,57.37853307750039,11.535049966351602,1.3875784112974228,0.0520623425129799,0.021850219326029957,4949.3966939588445,713.3937181689663,108.93660559833927,86.3049940388926,1824.04633574276,331.3232320391611,74.23914641064752,0.8239978160927582,0.07371737443276698,0.04123155595142086
151,1260.9,1.8512695407051876,0.1106271978756422,0.29776650632388446,0.6894206817771238,57.32290870039778,11.031839671821745,1.3878942475565152,0.05082369883356,0.021222717968867832,4945.608378853747,712.2007682148312,106.68937201090036,85.59992474131323,1823.7974866875954,315.82818684133343,69.55233417529895,0.8245633006123243,0.07306026983161082,0.04073768482199284
152,1674.0,1.8264045915206288,0.15722333145256095,0.3503385185172145,0.6173960477296189,56.764056202190424,12.613642963204336,1.392722053498855,0.07420364663409496,0.016649182630603672,5076.646188800214,1141.8531545970834,358.21791606859756,86.1413219978038,1893.7472066652406,382.93650708450355,155.37870230411085,0.8486355054802474,0.08634835445445857,0.02951807444537358
153,1157.5,1.8537604919197603,0.11213147949428688,0.3305529469540542,0.708882987984326,57.35212157359559,11.754100347287453,1.3869411513104968,0.06105021296500249,0.02282285420727365,4964.046585672727,942.6422548351723,129.2481199507016,86.65012496864541,1823.604998146207,343.0679877264467,74.74514801264722,0.8233965463483274,0.07796813326647076,0.04212824333213986
154,1839.6,1.8332133167704543,0.14156605547940657,0.3582680939391024,0.5899116836405893,55.5051923332949,9.756889107654262,1.3818455098048286,0.11427192488717387,0.030389240027887423,5082.589800754645,2056.188349382133,423.95987601238033,85.95045570741081,1862.131484350548,357.6497655950921,110.89830036090436,0.8360867409970334,0.1136853074419897,0.04184366241806333
155,1288.4,1.8357962468879228,0.13042050006079714,0.26835424751981063,0.5709766027415977,57.068226628996754,10.708934974339524,1.3923544935610568,0.03995013798345831,0.015641819442198425,4989.159442566881,665.8958209292778,188.86920644739908,83.98949578193368,1853.9824653714184,313.96874630513264,103.47843918848598,0.8369776061072883,0.07219401867398456,0.03435885956584062
156,1663.9,1.8463840664500952,0.12163377271842944,0.2986266504019408,0.6159233595425623,56.30136570475588,8.170821680316116,1.3830768170122874,0.09772523090606192,0.026557041408103166,5037.922558006849,1814.154144831488,287.21639341667066,85.00502246068754,1832.1531323488534,316.55371179778234,69.10668752809694,0.8278169744975924,0.09920321485977664,0.042893014670972375
157,1555.4,1.8082544548994262,0.14415445305789704,0.3527228542035835,0.6827393439615653,54.928893118016745,10.99145936626188,1.3896929309420403,0.0783359944429667,0.019865067835575064,5126.406487722372,1309.679898580673,369.77197380802227,87.64698598371004,1860.4698752505055,387.15444864486415,140.39810263532738,0.8487770220427372,0.10237542401179466,0.034239665397693415
158,1536.5,1.8372163643897084,0.09384159326229981,0.15855842460972433,0.7094728538859091,56.056505464819516,4.818160319476062,1.3843683846860297,0.05730427569661447,0.022730596907704202,4900.613782125168,804.0283886315125,74.6539114375529,81.40173794458336,1812.34300348243,182.16486662928963,39.055019824963594,0.8237042957968121,0.07815784555949906,0.041816976202423604
